Year|MainOustandingTaxLiab|SecondaryTaxLiab|ContestedTaxLiab|TotalTaxLiab|UncontestedTaxLiab|BudgetType|ID
2018|591303|905336|0|1496639|1496639|DateBudget|12445
2018|723260|1567093|0|2290353|2290353|DateBudget|12446
2018|9483|33293|0|42776|42776|DateBudget|12447
2018|17557|9447|0|27004|27004|DateBudget|12448
2018|57382|44963|0|102345|102345|DateBudget|12449
2018|96536|84550|0|181086|181086|DateBudget|12450
2018|254402|123632|0|378034|378034|DateBudget|12451
2018|164787|140131|0|304918|304918|DateBudget|12452
2018|158667|74728|0|233395|233395|DateBudget|12453
2018|513241|171412|0|684653|684653|DateBudget|12454
2018|88717|2703|0|91420|91420|DateBudget|12455
2018|459965|100019|0|559984|559984|DateBudget|12456
2018|1697183|643655|0|2340838|2340838|DateBudget|12457
2018|65009|43226|0|108235|108235|DateBudget|12458
2018|520920|151288|0|672208|672208|DateBudget|12459
2018|381567|566501|0|948068|948068|DateBudget|12460
2018|1954148|152085|0|2106233|2106233|DateBudget|12461
2018|46213|11633|0|57846|57846|DateBudget|12462
2018|417075|157977|0|575052|575052|DateBudget|12463
2018|824783|70003|0|894786|894786|DateBudget|12464
2018|358654|141716|0|500370|500370|DateBudget|12465
2018|20649|24603|0|45252|45252|DateBudget|12466
2018|348428|71259|0|419687|419687|DateBudget|12467
2018|50222|25732|0|75954|75954|DateBudget|12468
2018|338282|263182|0|601464|601464|DateBudget|12469
2018|1239123|1440|0|1240563|1240563|DateBudget|12470
2018|121817|37562|0|159379|159379|DateBudget|12471
2018|87804|43476|0|131280|131280|DateBudget|12472
2018|71844|4367|0|76211|76211|DateBudget|12473
2018|137623|163266|0|300889|300889|DateBudget|12474
2018|16851|5839|0|22690|22690|DateBudget|12475
2018|48756|19929|0|68685|68685|DateBudget|12476
2018|90245|52478|0|142723|142723|DateBudget|12477
2018|60337|37109|0|97446|97446|DateBudget|12478
2018|30170|8406|0|38576|38576|DateBudget|12479
2018|93871|20777|0|114648|114648|DateBudget|12480
2018|210991|185225|0|396216|396216|DateBudget|12481
2018|162024|188776|0|350800|350800|DateBudget|12482
2018|3931|12176|0|16107|16107|DateBudget|12483
2018|110487|18993|0|129480|129480|DateBudget|12484
2018|53854|55167|0|109021|109021|DateBudget|12485
2018|545898|449261|708547|995159|286612|DateBudget|12486
2018|1719412|712391|0|2431803|2431803|DateBudget|12487
2018|169283|88036|0|257319|257319|DateBudget|12488
2018|76250|5657|0|81907|81907|DateBudget|12489
2018|108735|19101|0|127836|127836|DateBudget|12490
2018|222774|93528|0|316302|316302|DateBudget|12491
2018|108001|43857|0|151858|151858|DateBudget|12492
2018|1044681|0|0|1044681|1044681|DateBudget|12493
2018|3069095|1941566|0|5010661|5010661|DateBudget|12494
2018|551937|23765|0|575702|575702|DateBudget|12495
2018|4963807|1223154|0|6186961|6186961|DateBudget|12496
2018|237575|150888|0|388463|388463|DateBudget|12497
2018|44733275|29254422|0|73987697|73987697|DateBudget|12498
2018|226589|90944|0|317533|317533|DateBudget|12499
2018|4408327|3265562|0|7673889|7673889|DateBudget|12500
2018|2578709|2290337|0|4869046|4869046|DateBudget|12501
2018|3610|112588|0|116198|116198|DateBudget|12502
2018|172365|62987|0|235352|235352|DateBudget|12503
2018|3322810|759416|0|4082226|4082226|DateBudget|12504
2018|286298|1067347|0|1353645|1353645|DateBudget|12505
2018|1476405|351789|0|1828194|1828194|DateBudget|12506
2018|169615|37637|0|207252|207252|DateBudget|12507
2018|1342978|263765|0|1606743|1606743|DateBudget|12508
2018|862633|380623|0|1243256|1243256|DateBudget|12509
2018|0|391217|0|391217|391217|DateBudget|12510
2018|74029|49450|0|123479|123479|DateBudget|12511
2018|102949|173719|0|276668|276668|DateBudget|12512
2018|83197|85111|0|168308|168308|DateBudget|12513
2018|173263|27081|0|200344|200344|DateBudget|12514
2018|75313|57599|0|132912|132912|DateBudget|12515
2018|94862|0|0|94862|94862|DateBudget|12516
2018|34|383829|0|383863|383863|DateBudget|12517
2018|303797|321204|0|625001|625001|DateBudget|12518
2018|78477|103895|0|182372|182372|DateBudget|12519
2018|48638|77039|0|125677|125677|DateBudget|12520
2018|35689|114000|0|149689|149689|DateBudget|12521
2018|114832|176297|0|291129|291129|DateBudget|12522
2018|312104|3001|0|315105|315105|DateBudget|12523
2018|161794|30122|0|191916|191916|DateBudget|12524
2018|129744|72165|0|201909|201909|DateBudget|12525
2018|1573392|1591132|81771|3164524|3082753|DateBudget|12526
2018|974676|1332469|0|2307145|2307145|DateBudget|12527
2018|1722621|3652765|0|5375386|5375386|DateBudget|12528
2018|150652|224279|0|374931|374931|DateBudget|12529
2018|137694|96989|0|234683|234683|DateBudget|12530
2018|12907|21051|0|33958|33958|DateBudget|12531
2018|77861|25010|0|102871|102871|DateBudget|12532
2018|2677007|2398018|0|5075025|5075025|DateBudget|12533
2018|44684|111975|0|156659|156659|DateBudget|12534
2018|235249|139|0|235388|235388|DateBudget|12535
2018|314537|12878|0|327415|327415|DateBudget|12536
2018|1301958|62721|0|1364679|1364679|DateBudget|12537
2018|661822|207464|0|869286|869286|DateBudget|12538
2018|26637|11812|0|38449|38449|DateBudget|12539
2018|34187|12247|0|46434|46434|DateBudget|12540
2018|17872|27173|0|45045|45045|DateBudget|12541
2018|59941|43195|0|103136|103136|DateBudget|12542
2018|176756|36126|0|212882|212882|DateBudget|12543
2018|2737298|1390129|0|4127427|4127427|DateBudget|12544
2018|213451|43189|0|256640|256640|DateBudget|12545
2018|53114|110132|0|163246|163246|DateBudget|12546
2018|1179661|770819|0|1950480|1950480|DateBudget|12547
2018|68948|115882|0|184830|184830|DateBudget|12548
2018|74559|3254|0|77813|77813|DateBudget|12549
2018|27744|41480|0|69224|69224|DateBudget|12550
2018|28521|49297|0|77818|77818|DateBudget|12551
2018|44165|31899|0|76064|76064|DateBudget|12552
2018|36497|42776|0|79273|79273|DateBudget|12553
2018|32795|45158|0|77953|77953|DateBudget|12554
2018|67418|53088|0|120506|120506|DateBudget|12555
2018|92730|90309|0|183039|183039|DateBudget|12556
2018|299522|285981|0|585503|585503|DateBudget|12557
2018|26356|47309|0|73665|73665|DateBudget|12558
2018|125090|125400|0|250490|250490|DateBudget|12559
2018|37061|41118|0|78179|78179|DateBudget|12560
2018|85322|107079|0|192401|192401|DateBudget|12561
2018|181660|51|0|181711|181711|DateBudget|12562
2018|61729|115102|0|176831|176831|DateBudget|12563
2018|153592|225977|0|379569|379569|DateBudget|12564
2018|616938|187672|0|804610|804610|DateBudget|12565
2018|1091712|571266|1632616|1662978|30362|DateBudget|12566
2018|69824|78482|0|148306|148306|DateBudget|12567
2018|53514344|22675775|0|76190119|76190119|DateBudget|12568
2018|22725|21788|0|44513|44513|DateBudget|12569
2018|110440|111613|0|222053|222053|DateBudget|12570
2018|241504|3681|0|245185|245185|DateBudget|12571
2018|198781|124882|0|323663|323663|DateBudget|12572
2018|50285|64285|0|114570|114570|DateBudget|12573
2018|79188|128344|0|207532|207532|DateBudget|12574
2018|126546|213419|0|339965|339965|DateBudget|12575
2018|151558|192494|0|344052|344052|DateBudget|12576
2018|21259|34972|0|56231|56231|DateBudget|12577
2018|59714|74578|0|134292|134292|DateBudget|12578
2018|163922|76599|0|240521|240521|DateBudget|12579
2018|30155|12562|0|42717|42717|DateBudget|12580
2018|215965|313395|0|529360|529360|DateBudget|12581
2018|2560487|1681732|3817839|4242219|424380|DateBudget|12582
2018|139578|133884|0|273462|273462|DateBudget|12583
2018|408601|2879993|0|3288594|3288594|DateBudget|12584
2018|20375|25953|0|46328|46328|DateBudget|12585
2018|67741|73233|0|140974|140974|DateBudget|12586
2018|19414|1495|0|20909|20909|DateBudget|12587
2018|91717|66751|0|158468|158468|DateBudget|12588
2018|137337|70392|0|207729|207729|DateBudget|12589
2018|159419|188251|0|347670|347670|DateBudget|12590
2018|57055|90982|0|148037|148037|DateBudget|12591
2018|135774|41465|0|177239|177239|DateBudget|12592
2018|113254|165427|0|278681|278681|DateBudget|12593
2018|1516088|784685|0|2300773|2300773|DateBudget|12594
2018|72405|1477|0|73882|73882|DateBudget|12595
2018|1148044|1035531|0|2183575|2183575|DateBudget|12596
2018|137466|328|0|137794|137794|DateBudget|12597
2018|132728|6910|0|139638|139638|DateBudget|12598
2018|366273|156774|0|523047|523047|DateBudget|12599
2018|791391|211386|0|1002777|1002777|DateBudget|12600
2018|368504|58693|0|427197|427197|DateBudget|12601
2018|152772|3497|0|156269|156269|DateBudget|12602
2018|631096|55891|0|686987|686987|DateBudget|12603
2018|369471|103507|0|472978|472978|DateBudget|12604
2018|217707|88744|0|306451|306451|DateBudget|12605
2018|80713|67209|0|147922|147922|DateBudget|12606
2018|312755|440320|0|753075|753075|DateBudget|12607
2018|58882|60128|0|119010|119010|DateBudget|12608
2018|90839|23245|0|114084|114084|DateBudget|12609
2018|102506|8763|0|111269|111269|DateBudget|12610
2018|2841698|123625|0|2965323|2965323|DateBudget|12611
2018|32358|15769|0|48127|48127|DateBudget|12612
2018|15644|19949|0|35593|35593|DateBudget|12613
2018|26223|18822|0|45045|45045|DateBudget|12614
2018|76103|20075|0|96178|96178|DateBudget|12615
2018|382544|251331|0|633875|633875|DateBudget|12616
2018|382884|261715|0|644599|644599|DateBudget|12617
2018|28149323|16841000|0|44990323|44990323|DateBudget|12618
2018|196641|45680|0|242321|242321|DateBudget|12619
2018|900903|244665|0|1145568|1145568|DateBudget|12620
2018|188499|9150|0|197649|197649|DateBudget|12621
2018|26597|6632|0|33229|33229|DateBudget|12622
2018|31842|17847|0|49689|49689|DateBudget|12623
2018|22942|12965|0|35907|35907|DateBudget|12624
2018|525002|441838|0|966840|966840|DateBudget|12625
2018|63314|135|0|63449|63449|DateBudget|12626
2018|2909494|1346769|0|4256263|4256263|DateBudget|12627
2018|53880|21349|0|75229|75229|DateBudget|12628
2018|2560331|592348|0|3152679|3152679|DateBudget|12629
2018|370264|118984|340877|489248|148371|DateBudget|12630
2018|152495|29448|0|181943|181943|DateBudget|12631
2018|64029|28718|0|92747|92747|DateBudget|12632
2018|2043598|934222|0|2977820|2977820|DateBudget|12633
2018|76527|38948|0|115475|115475|DateBudget|12634
2018|208816|106752|0|315568|315568|DateBudget|12635
2018|14044|114207|0|128251|128251|DateBudget|12636
2018|90068|0|0|90068|90068|DateBudget|12637
2018|49714|647|0|50361|50361|DateBudget|12638
2018|15581546|3629845|0|19211391|19211391|DateBudget|12639
2018|303893|362306|0|666199|666199|DateBudget|12640
2018|14885|63615|0|78500|78500|DateBudget|12641
2018|649481|237563|0|887044|887044|DateBudget|12642
2018|22416|5342|0|27758|27758|DateBudget|12643
2018|160066|104480|0|264546|264546|DateBudget|12644
2018|102143|39555|0|141698|141698|DateBudget|12645
2018|46582|25705|0|72287|72287|DateBudget|12646
2018|1029035|605400|0|1634435|1634435|DateBudget|12647
2018|9889825|8796564|0|18686389|18686389|DateBudget|12648
2018|16347|18104|0|34451|34451|DateBudget|12649
2018|700108|276916|0|977024|977024|DateBudget|12650
2018|25450|24296|0|49746|49746|DateBudget|12651
2018|128629|15653|0|144282|144282|DateBudget|12652
2018|626451|252982|0|879433|879433|DateBudget|12653
2018|2696764|489494|0|3186258|3186258|DateBudget|12654
2018|123473|47900|0|171373|171373|DateBudget|12655
2018|288660|77922|0|366582|366582|DateBudget|12656
2018|126582|38931|0|165513|165513|DateBudget|12657
2018|463420|281584|0|745004|745004|DateBudget|12658
2018|23953307|8088367|0|32041674|32041674|DateBudget|12659
2018|932434|21326|0|953760|953760|DateBudget|12660
2018|104700|5061|0|109761|109761|DateBudget|12661
2018|165317|120715|0|286032|286032|DateBudget|12662
2018|25347|49358|0|74705|74705|DateBudget|12663
2018|194770|67219|0|261989|261989|DateBudget|12664
2018|566667|260005|0|826672|826672|DateBudget|12665
2018|1085363|369504|0|1454867|1454867|DateBudget|12666
2018|91824|41146|0|132970|132970|DateBudget|12667
2018|414702|27118|0|441820|441820|DateBudget|12668
2018|55808|58381|0|114189|114189|DateBudget|12669
2018|25197|18384|0|43581|43581|DateBudget|12670
2018|629337|6048|0|635385|635385|DateBudget|12671
2018|94558|15942|0|110500|110500|DateBudget|12672
2018|2801495|1494703|0|4296198|4296198|DateBudget|12673
2018|1530071|483879|0|2013950|2013950|DateBudget|12674
2018|48242|72144|0|120386|120386|DateBudget|12675
2018|61767|3453|0|65220|65220|DateBudget|12676
2018|74030|0|0|74030|74030|DateBudget|12677
2018|97514|8794|0|106308|106308|DateBudget|12678
2018|55808|1194|0|57002|57002|DateBudget|12679
2018|88521|995|0|89516|89516|DateBudget|12680
2018|349233|232882|0|582115|582115|DateBudget|12681
2018|780008|2028|0|782036|782036|DateBudget|12682
2018|199855|12282|0|212137|212137|DateBudget|12683
2018|59220|16042|0|75262|75262|DateBudget|12684
2018|92503|23308|0|115811|115811|DateBudget|12685
2018|147141|53088|0|200229|200229|DateBudget|12686
2018|412237|2304|0|414541|414541|DateBudget|12687
2018|14543288|9842364|0|24385652|24385652|DateBudget|12688
2018|218929|85411|0|304340|304340|DateBudget|12689
2018|78817|99011|0|177828|177828|DateBudget|12690
2018|213138|24749|0|237887|237887|DateBudget|12691
2018|504462|332626|0|837088|837088|DateBudget|12692
2018|87922|92657|0|180579|180579|DateBudget|12693
2018|38502|59475|0|97977|97977|DateBudget|12694
2018|181247|243717|0|424964|424964|DateBudget|12695
2018|76991|35981|0|112972|112972|DateBudget|12696
2018|32852|95622|0|128474|128474|DateBudget|12697
2018|23418|23117|0|46535|46535|DateBudget|12698
2018|23951|13327|0|37278|37278|DateBudget|12699
2018|61557|178476|0|240033|240033|DateBudget|12700
2018|34757|14759|0|49516|49516|DateBudget|12701
2018|1534938|1039642|0|2574580|2574580|DateBudget|12702
2018|84604|77007|0|161611|161611|DateBudget|12703
2018|150702|197434|0|348136|348136|DateBudget|12704
2018|652399|266677|0|919076|919076|DateBudget|12705
2018|24208|44454|0|68662|68662|DateBudget|12706
2018|129573|264829|0|394402|394402|DateBudget|12707
2018|2995341|2015587|0|5010928|5010928|DateBudget|12708
2018|12008|8642|0|20650|20650|DateBudget|12709
2018|179308|12082|0|191390|191390|DateBudget|12710
2018|31870|50859|0|82729|82729|DateBudget|12711
2018|36339|24709|0|61048|61048|DateBudget|12712
2018|537839|242215|0|780054|780054|DateBudget|12713
2018|46443|77392|0|123835|123835|DateBudget|12714
2018|39559|54357|0|93916|93916|DateBudget|12715
2018|41381|8167|0|49548|49548|DateBudget|12716
2018|361163|239198|0|600361|600361|DateBudget|12717
2018|67352|151785|0|219137|219137|DateBudget|12718
2018|27452|66740|0|94192|94192|DateBudget|12719
2018|31847|75196|0|107043|107043|DateBudget|12720
2018|36963|43276|0|80239|80239|DateBudget|12721
2018|33855|43799|0|77654|77654|DateBudget|12722
2018|91081|39255|0|130336|130336|DateBudget|12723
2018|120672|189016|0|309688|309688|DateBudget|12724
2018|23265|36490|0|59755|59755|DateBudget|12725
2018|42919|79698|0|122617|122617|DateBudget|12726
2018|17702|21211|0|38913|38913|DateBudget|12727
2018|214934|127145|0|342079|342079|DateBudget|12728
2018|67061|4610|0|71671|71671|DateBudget|12729
2018|116494|200052|0|316546|316546|DateBudget|12730
2018|298292|12267|0|310559|310559|DateBudget|12731
2018|784868|1344705|0|2129573|2129573|DateBudget|12732
2018|184919|340493|0|525412|525412|DateBudget|12733
2018|197039|192367|0|389406|389406|DateBudget|12734
2018|45427|68588|0|114015|114015|DateBudget|12735
2018|35485|53496|0|88981|88981|DateBudget|12736
2018|61793|61232|0|123025|123025|DateBudget|12737
2018|726937|198628|0|925565|925565|DateBudget|12738
2018|20145|6160|0|26305|26305|DateBudget|12739
2018|5240947|3433883|0|8674830|8674830|DateBudget|12740
2018|92188|207438|0|299626|299626|DateBudget|12741
2018|201383|377400|0|578783|578783|DateBudget|12742
2018|159839|262648|0|422487|422487|DateBudget|12743
2018|53506|69128|0|122634|122634|DateBudget|12744
2018|74691|86191|0|160882|160882|DateBudget|12745
2018|1064396|0|0|1064396|1064396|DateBudget|12746
2018|729698|900087|0|1629785|1629785|DateBudget|12747
2018|428787|206444|0|635231|635231|DateBudget|12748
2018|54665|9896|0|64561|64561|DateBudget|12749
2018|2027814|2020653|0|4048467|4048467|DateBudget|12750
2018|54152|27068|0|81220|81220|DateBudget|12751
2018|366366|91685|0|458051|458051|DateBudget|12752
2018|279012|71324|0|350336|350336|DateBudget|12753
2018|136996|39808|0|176804|176804|DateBudget|12754
2018|70784|1695|0|72479|72479|DateBudget|12755
2018|155557|106492|0|262049|262049|DateBudget|12756
2018|112402|30649|0|143051|143051|DateBudget|12757
2018|430277|16995|0|447272|447272|DateBudget|12758
2018|67949|9993|0|77942|77942|DateBudget|12759
2018|128627|96225|0|224852|224852|DateBudget|12760
2018|61923|68941|0|130864|130864|DateBudget|12761
2018|105465|28427|0|133892|133892|DateBudget|12762
2018|776489|347850|0|1124339|1124339|DateBudget|12763
2018|1285294|162225|0|1447519|1447519|DateBudget|12764
2018|77348|33771|0|111119|111119|DateBudget|12765
2018|39979|8636|0|48615|48615|DateBudget|12766
2018|187041|13237|0|200278|200278|DateBudget|12767
2018|50077|12332|0|62409|62409|DateBudget|12768
2018|73790|28271|0|102061|102061|DateBudget|12769
2018|2029541|1230327|0|3259868|3259868|DateBudget|12770
2018|3118456|683294|0|3801750|3801750|DateBudget|12771
2018|577410|98500|0|675910|675910|DateBudget|12772
2018|92066|8902|0|100968|100968|DateBudget|12773
2018|282179|298|0|282477|282477|DateBudget|12774
2018|134094|82301|0|216395|216395|DateBudget|12775
2018|109949|4053|0|114002|114002|DateBudget|12776
2018|2007300|1143368|0|3150668|3150668|DateBudget|12777
2018|92075|16768|0|108843|108843|DateBudget|12778
2018|121814|36282|0|158096|158096|DateBudget|12779
2018|6012062|1379558|0|7391620|7391620|DateBudget|12780
2018|32262|8941|0|41203|41203|DateBudget|12781
2018|108529|1676|0|110205|110205|DateBudget|12782
2018|538851|184924|0|723775|723775|DateBudget|12783
2018|1339029|0|0|1339029|1339029|DateBudget|12784
2018|163332|85663|0|248995|248995|DateBudget|12785
2018|2054676|861474|0|2916150|2916150|DateBudget|12786
2018|27531|701|0|28232|28232|DateBudget|12787
2018|54033|26720|0|80753|80753|DateBudget|12788
2018|85258|21789|0|107047|107047|DateBudget|12789
2018|206921|166760|0|373681|373681|DateBudget|12790
2018|61060|29310|0|90370|90370|DateBudget|12791
2018|477670|40202|0|517872|517872|DateBudget|12792
2018|99119|64666|0|163785|163785|DateBudget|12793
2018|4535183|3421070|0|7956253|7956253|DateBudget|12794
2018|1414468|77987|0|1492455|1492455|DateBudget|12795
2018|484527|103761|0|588288|588288|DateBudget|12796
2018|89781|21825|0|111606|111606|DateBudget|12797
2018|70273|21244|0|91517|91517|DateBudget|12798
2018|12218197|9659124|0|21877321|21877321|DateBudget|12799
2018|174213|114694|0|288907|288907|DateBudget|12800
2018|53112|22665|0|75777|75777|DateBudget|12801
2018|138716|0|0|138716|138716|DateBudget|12802
2018|65999|7102|0|73101|73101|DateBudget|12803
2018|69490|43606|0|113096|113096|DateBudget|12804
